Molecule,Prior_Up_Down,Type,Organ,Species,PMID,ID
Pum2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Purg,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pvr,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pwp2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pwwp2b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pxk,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pxmp2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pxn,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pygb,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pygl,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pygo1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pym1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Pyurf,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Qars,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Qdpr,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab11fip4,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab13,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab19,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab1a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab23,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab28,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab34,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab3c,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab3ip,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab44,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab5b,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rab8b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rabgef1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rac1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rac3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rack1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rad23b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rad50,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rad51b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rai1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ralbp1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ralgapa1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ralgapa2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ralgps2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Raly,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ranbp1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ranbp17,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ranbp3l,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rap1gds1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rap2a,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rapgef1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rapgef5,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rara,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rars2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasa1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasa3,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasal2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasal3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasgef1b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasgrf2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasgrp1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasgrp3,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rasl11b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rassf3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rassf4,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rassf7,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rassf8,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbbp4,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbbp5,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbbp9,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbfox2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbks,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbl2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm14,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm15,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm15b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm25,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm26,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm28,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm5,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbm6,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbms2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbmx2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbp4,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbpj,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rbsn,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rc3h2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rcbtb1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rcn1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rdh13,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rdh16,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Recql,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Reep3,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Reep4,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Reep5,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Reep6,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Reln,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Renbp,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Repin1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Reps2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rer1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rere,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rerg,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rev1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rfc5,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rffl,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rfk,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rfng,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rft1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rfwd3,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgcc,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgl1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgl2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgmb,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgn,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgs11,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgs14,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgs5,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgs8,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rgsl1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhbdd2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhbg,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhoa,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhobtb1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhobtb3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhoc,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhof,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rhou,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ric1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ric8b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rida,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rif1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rilp,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rilpl1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rimklb,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rims1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rin2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Riox1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Riox2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ripk4,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ripor3,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rit1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rmdn1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rmdn3,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rmnd5a,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rmnd5b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnasel,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnaset2b,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnd3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf111,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf113a2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf123,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf125,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf13,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf130,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf133,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf135,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf141,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf144b,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf148,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf180,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf187,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf207,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf213,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf220,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf34,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf38,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf43,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnf5,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rngtt,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnls,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnpep,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rnpepl1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Robo1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Robo2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Robo4,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rock2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Romo1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Ror1,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rora,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rp2,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpa2,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpa4,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpap3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rph3al,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl10,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl10a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl11,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl12,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl13,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl13a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl14,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl17,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl18,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl18a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl21,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl22,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl22l1,Down,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl23,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl23a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl24,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl26,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl27,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl27a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl28,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl29,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl3,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl30,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl31,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl32,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl34,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl35,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl35a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl36,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl36a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl36al,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl37,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl38,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl4,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl5,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl6,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl7a,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl8,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
Rpl9,Up,mRNA,Liver,Brown bear,https://pubmed.ncbi.nlm.nih.gov/31531397/,Mouse_gene_symbol
